number	title	artist	lyrics
16689	SOU CIUMENTO MESMO	Wesley Safadão	Ta claro voce nao existe sem mim
16978	TIM TIM	Wesley Safadão	O mundo da voltas e olha eu por cima
16361	AMOR FALSO	Wesley Safadao - Aldair Playboy - MC Kevinho	Abre o jogo acabou
16750	VOU DAR VIROTE	Wesley Safadao - Israel Novaes	Amava alguem me enganei
15912	PARECE QUE O VENTO	Wesley Safadão - Ivete Sangalo	Parece que o vento leva notícias...
16230	NINGUÉM É DE FERRO	Wesley Safadão - Marília Mendonça	Hoje eu tenho certeza se beber dou tra
16190	MEU CORAÇÃO DEU PT	Wesley Safadão - Matheus e Kauan	Pega meu violão um copo uma cerveja
16296	OLHA A EXPLOSÃO	Wesley Safadão - MC Kevinho	Essa novinha é terrorista
17004	ELE E ELE, EU SOU EU	Wesley Safadao - Os Baroes da Pisadinha	Nao e bem como voce pensa
16196	SOLTEIRO DE NOVO (TÔ)	Wesley Safadão - Ronaldinho Gaúcho	Eu comecei a namorar só pra tentar me concertar
16775	JURAS DE AMOR VAI CHORAR	Wesley Safadao - Simone e Simaria	Eu feito um louco fiz de tudo por voce
16762	DESPEDIDA	Wesley Safadao - Ze Neto e Cristiano	Eu entro no quarto e vejo sua mala
16627	NA CAMA QUE EU PAGUEI	Wesley Safadao - Ze Neto e Cristiano	Sera que e pra tanto
07026	NOI DUE PER SEMPRE	Wess and Dori Chessi	D'un tratto sei cosi diversa
07038	TU NELLA MIA VITA	Wess and Dori Chessi	Se tu sbagli e t'arrabbi da sola
20192	DYNAMITE	Westlife	Last night I thought I was dreaming
19579	IF I LET YOU GO	Westlife	Day after day time passed away
16485	PISCININHA AMOR	Whadi Gama	Tava de boa e falei amor vamos passear
04636	LAST CHRISTMAS	Wham!	Oh oh oh... Last Christmas I gave you my
19753	THE PROMISE	When in Rome	If you need a friend don't look to a str
19564	ANOTHER DAY	Whigfield	Well you got me boy feeling just like a fool
19717	THINK OF YOU	Whigfield	I got me feeling it never was part of me
05912	HERE I GO AGAIN	Whitesnake	I don't know where I'm going
04724	IS THIS LOVE	Whitesnake	I should have know better
05937	LOVE AIN'T NO STRANGER	Whitesnake	Who knows where the cold wind blows
09086	ALL AT ONCE	Whitney Houston	All at once I fin'lly took a moment and I'm
20322	ALL THE MAN THAT I NEED	Whitney Houston	I used to cry myself to sleep at night
09100	DIDN'T WE ALMOST HAVE IT ALL	Whitney Houston	Remember when we held on in the rain
19206	EXHALE (SHOOP SHOOP)	Whitney Houston	Everyone falls in love sometime
04897	GREATEST LOVE OF ALL	Whitney Houston	I believe the children are our future
04905	HOW WILL I KNOW	Whitney Houston	There's a boy I know, he's the one I dream of
20146	I BELIEVE IN YOU AND ME	Whitney Houston	I believe in you and me
09117	I HAVE NOTHING	Whitney Houston	Share my life take me for what I am
19465	I LOOK TO YOU	Whitney Houston	As I lay me down heaven hear me now
19702	I WANNA DANCE WITH SOMEBODY (WHO LOVES ME)	Whitney Houston	Oh yeah... I want to dance clock strikes
04526	I WILL ALWAYS LOVE YOU	Whitney Houston	If I should stay I would only be in you
19822	IM EVERY WOMAN	Whitney Houston	Whatever you want whatever you need
20297	IT S NOT RIGHT BUT IT S OKAY	Whitney Houston	Friday night you and your boys
09136	LOVER FOR LIFE	Whitney Houston	Hey hey baby ooh boy yeah oh baby
20008	MY LOVE IS YOUR LOVE	Whitney Houston	If tomorrow is judgment day
04750	ONE MOMENT IN TIME	Whitney Houston	Each day I live I want to be
19588	RUN TO YOU	Whitney Houston	I know that when you look at me
19368	BABA O'RILLEY	Who (The)	Out here in the fields I fight for my meals
19663	MY GENERATION	Who (The)	People try put us to down
19371	CLOSE TO YOU	Wighfield	Nobody pays much attention
20489	SCREAM AND SHOUT	Will.I.Am - Britney Spears	I wanna scream and shout and let it all out
02604	CITY OF NEW ORLEANS	Willie Nelson	Ridin' on the City of New Orleans
04562	ALWAYS ON MY MIND	Willie Nelsson	Maybe I did'nt love you quite as often as I
03918	HINO AO AMOR (HYMNE A L'AMOUR)	Wilma Bentivegna	Se o azul do céu escurecer
15045	CANSEI DE CHORAR	Wilson e Soraia	Tô cansado de cho cho cho chorar
02661	A LIÇÃO	Wilson Miranda	Vá siga em paz com o outro amor
01964	ALGUÉM É BOBO DE ALGUÉM	Wilson Miranda	O que eu chorei por ti dá um oceano
02668	ESTOU COMEÇANDO A CHORAR	Wilson Miranda	Não não tive a intenção não vê que
04627	FUNKY BROADWAY	Wilson Pickett	Every town I go in there's a street
01358	CINCO DIAS	Wilson Sideral	Lá longe vai um automóvel te levando
01978	FUGINDO DE MIM	Wilson Sideral	Pisando fundo acelerando tudo
07986	LANÇADO AO MAR	Wilson Sideral	Com a coragem e o desespero dos que topam
09555	UM BEIJO SEU	Wilson Sideral	Hoje eu tô louco eu vou roubar um beijo seu
01561	A VIDA É SÓ PRA CANTAR	Wilson Simonal	Eu canto essa canção em busca de um
07113	DUAS CONTAS	Wilson Simonal	Teus olhos são duas contas pequeninas
03134	MAMÃE PASSOU AÇÚCAR EM MIM	Wilson Simonal	Eu sei que tenho muitos garotos
06735	MEU LIMÃO, MEU LIMOEIRO	Wilson Simonal	Meu limão, meu limoeiro meu pé...
02726	MUSTANG COR DE SANGUE	Wilson Simonal	A questão social industrial
06349	SÁ MARINA	Wilson Simonal	Descendo a rua da ladeira...
07262	TRIBUTO A MARTIN LUTHER KING	Wilson Simonal	Lá lá lá... Sim sou um negro de cor meu irmão
07272	VESTI AZUL	Wilson Simonal	Estava na tristeza que dava dó
06860	MAIS UM LAMENTO	Wilson Simoninha	Sigo em frente por essa estrada que a ti
04672	MY LOVE	Wings	And when I go away I know my heart
19450	SEE YOU AGAIN	Wiz Khalifa - Charlie Puth	It's been a long day without you my frie
09061	THAT THING YOU DO	Wonders (The)	You... doin' that thing you do
16593	CASAL RAIZ	Xand Aviao	Faltou dinheiro aqui ce tem ai amor
16490	UBER	Xand Aviao	Ela pensou que ia me enganar carinha de santa
17000	VOU PARAR	Xand Avião - Dilsinho	Eu quero e envolver
16851	ALGO MAIS	Xand Aviao - Gusttavo Lima	Qualquer um em meu lugar deixaria
17016	FORRO 150	Xand Aviao - Leo Santana	Ficar em casa pra que se tem bailao
16408	SE ORGANIZAR TODO MUNDO PEGA	Xand Aviao - Lucas Lucco - Dennis DJ	Ta vendo ali parceiro duas gatinhas
16074	SAUDADE	XCalypso	Tava em casa pensando em nós dois
01984	ABECEDÁRIO DA XUXA	Xuxa	A de amor B de baixinho
01035	ARCO-ÍRIS	Xuxa	Vou pintar um arco-íris de energia
03034	BRINCAR DE ÍNDIO	Xuxa	Ôh ôh ôh ôh... Vamos brincar de índio mas
07515	CINCO PATINHOS	Xuxa	Cinco patinhos foram passear além das
07517	CIRCO	Xuxa	A gente gosta de brincar de circo
03319	DANÇA DA XUXA	Xuxa	Inventei uma dança nova
07520	DANÇA DO MACACO	Xuxa	Uu aa uu aa... Imitando o macaco uu aa uu aa
07521	DANÇANDO COM O TXUTXUCÃO	Xuxa	Mexe a cintura com o Txutxucão
07523	DINDA OU DINDINHA	Xuxa	Faz de conta que sou a Fada Madrinha
15009	DOCE MEL	Xuxa	Bom estar com você brincar com você
07524	DOIS PEIXINHOS	Xuxa	Era uma vez dois peixinhos bonitinhos
03100	FESTA DO ESTICA E PUXA	Xuxa	E todos dançam pega estica e puxa
03115	ILARIÊ	Xuxa	Tá na hora tá na hora
03367	LUA DE CRISTAL	Xuxa	Tudo pode ser se quiser...
15417	MAIS AMOR	Xuxa	Mais amor respire e cante mais amor
03575	MARQUEI UM "X"	Xuxa	Marquei um "X" Um "X"
01053	MILAGRE DA VIDA	Xuxa	Descobri uma palavra que ninguém sabe
16191	NÓS SOMOS O AMANHÃ	Xuxa	Hei olha pra mim hei estou aqui
04329	PAGOXU	Xuxa	Baixinhos baixinhas altinhos altinhas
01060	PARABÉNS DA XUXA	Xuxa	Hoje vai ser uma festa
03342	PIPOCA	Xuxa	Pipoca ah!
03269	TINDOLELÊ	Xuxa	Todo mundo tá feliz tá feliz
03486	QUERER É PODER	Xuxa e José Augusto	Eu posso ir onde eu quiser
02825	ANJO	Yahoo	Estou sozinho e não sei como enfrentar
03695	CAMINHOS DO SOL	Yahoo	Sem você a vida pode parecer
03713	MORDIDA DE AMOR	Yahoo	Quando faz amor se olha no espelho
09506	PAIXÃO ESQUECIDA	Yahoo	Teus olhos dizem tantas coisas que sonhei
16478	SAUDADE NIVEL HARD	Yasmin Santos	Ah se esse aperto fosse falta de dinheiro
16535	ENTAO VOU AVISAR	Yasmin Santos - Gustavo Mioto	Voce ja parou pra pensar
17057	PARA, PENSA E VOLTA	Yasmin Santos - Marilia Medonca	Outra vez nos brigamos por motivo idiota
16869	SAUDADE EM GOTAS	Yasmin Santos - Wesley Safadao	Nesse copo ai nao tem minha boca
20027	SITUATION	Yazoo	Blue eyed dressed for every situation
19120	THE FOX (WHAT DOES THE FOX SAY)	Ylvis	Dog goes woof cat goes meow bird goes tweet
09260	GROOVIN'	Young Rascals (The)	Groovin' on a Sunday afternoon
15637	VIRADO NO JIRAYA	Yudi	Hoje eu acordei e logo cedo eu tô na
19530	IF I CAN'T HAVE YOU	Yvonne Elliman	Don't know why
20085	I DONT WANNA LIVE FOREVER	Zayn - Taylor Swift	Been sitting eyes wide open
16970	SO TEM EU	Ze Felipe	Ce ta achando que vai
15960	VOCÊ MENTE	Zé Felipe	Para de mentir pra você mesmo
15977	NÃO ME TOCA	Zé Felipe - Ludmilla	Ahh eu te disse que eu era inocente baby
16280	VOCÊ NÃO VALE NADA	Zé Felipe - MC Menor	Mais louca que essa mina não existe
01181	A FÉ	Zé Geraldo	Tá na prece do cristão na festa do
17066	MILHO AOS POMBOS	Zé Geraldo	A cada conflito mais escombros
15591	ROQUEIRO DA ROÇA	Zé Geraldo	Estica a tela bate o prego e serra o pau
07443	SENHORITA	Zé Geraldo	Minha meiga senhorita eu nunca pude
01183	AH, QUE DEUS É ESSE!	Zé Henrique e Gabriel	Se Ele chegar nesse lugar
01882	ARRASOU	Zé Henrique e Gabriel	Arrasou chegou aqui parou
09434	DECLARAÇÃO	Zé Henrique e Gabriel	Eu fiquei estacionado aqui esperando a poeira
15610	HOMEM QUE É HOMEM CHORA	Zé Henrique e Gabriel	Se acaso um dia encontrar um homem
15699	JOÃO	Zé Henrique e Gabriel	João é o seu nome um homem forte e verdadeiro
09844	MORRO DE SAUDADE	Zé Henrique e Gabriel	Morro de saudade longe do seu beijo coração
09501	O BRASIL TÁ CHEIO	Zé Henrique e Gabriel	Ela foi embora e não vai voltar que é que eu vou
01953	SOLIDÃO DANDO RISADA	Zé Henrique e Gabriel	Eu quis voar além do sol
01751	TA TUDO OK	Zé Henrique e Gabriel	Ok você tomou a sua decisão
09894	TEM TUDO A VER	Zé Henrique e Gabriel	Tem tudo a ver tudo a ver eu e você engatamos
17018	MARCHA DE NUPCIAS	Ze Neto e Cristiano	Tocou a marcha de nupcias
17042	ALO AMBEV (SEGUE SUA VIDA)	Zé Neto e Cristiano	Traz uma gelada pra mim por favor
16373	AMIGO TAXISTA	Zé Neto e Cristiano	Alo amigo taxista deixa eu te falar
16904	BARZINHO ALEATORIO	Zé Neto e Cristiano	Mais um comecinho de noite
16681	BEBI MINHA BICICLETA	Zé Neto e Cristiano	Cortaram minha luz
16603	BEBIDA NA FERIDA	Zé Neto e Cristiano	Parecia um bom negocio
16261	CADEIRA DE AÇO	Zé Neto e Cristiano	Sobraram as marcas das brigas
16504	DERRETER A ALIANCA	Zé Neto e Cristiano	Eu tava tao certo quando eu decidi perdi a sua
16875	ESTADO DECADENTE	Zé Neto e Cristiano	La se vai mais uma noite que eu
16095	EU LIGO PRA VOCÊ	Zé Neto e Cristiano	Desse jeito que eu ando eu não sei se aguento
16565	FERIDA CURADA	Zé Neto e Cristiano	Tao cheia de certeza voce duvidou
16349	LARGADO ÀS TRAÇAS	Zé Neto e Cristiano	Meu orgulho caiu quando subiu o álcool
16844	LONG NECK	Zé Neto e Cristiano	Isso nao e amor
16407	MULHER MARAVILHA	Zé Neto e Cristiano	Tem brinquedo espalhado pela casa toda
16452	NOTIFICACAO PREFERIDA	Zé Neto e Cristiano	Ja doeu mas hoje nao doi mais
15996	SEU POLÍCIA	Zé Neto e Cristiano	Seu polícia é que eu separei recentemente
16415	STATUS QUE EU NAO QUERIA	Zé Neto e Cristiano	Eu no to nem me reconhecendo
16197	TE AMO	Zé Neto e Cristiano	Onde você pensa que vai com essas malas
16890	TEMPESTADE EM COPO DE CERVEJA	Zé Neto e Cristiano	E ja passou trezentos e sessenta
07991	LOUCO POR VOCÊ	Zé Paulo	Pa-ra-rá... Não sei mais o que fazer amor
06201	A TERCEIRA LÂMINA	Zé Ramalho	É aquela que fere que virá mais tranquila
01511	A ÚLTIMA NÁU	Zé Ramalho	Levando a bordo El Rei Dom Sebastião
03505	ADMIRÁVEL GADO NOVO	Zé Ramalho	Vocês que fazem parte dessa massa
06446	AVOHAI	Zé Ramalho	Um velho cruza a soleira de botas longas
17032	BANQUETE DOS SIGNOS	Zé Ramalho	Discutir o cangaco com liberdade
15806	BATENDO NA PORTA DO CÉU	Zé Ramalho	Uhhh uhhh... Mãe tire o distintivo de mim
16042	BEIRA-MAR	Zé Ramalho	Eu entendo a noite como um oceano
07973	GAROTO DE ALUGUEL	Zé Ramalho	Baby dê-me o seu dinheiro que eu quero viver
01168	JARDIM DAS ACÁCIAS II	Zé Ramalho	Nada vejo por esta cidade
09690	KRIPTÔNIA	Zé Ramalho	Não admito que me fale assim eu sou o seu
09480	MEU NOME É TRUPIZUPE	Zé Ramalho	O meu nome é Trupizupe sou o galo de
04281	MISTÉRIOS DA MEIA NOITE	Zé Ramalho	Mistérios da meia noite que voam longe
01305	O VENTO VAI RESPONDER	Zé Ramalho	Quantos caminhos se tem que andar
16142	ORQUÍDEA NEGRA	Zé Ramalho	Você é a orquídea negra que brotou da
16829	PARA RAUL	Zé Ramalho	Depois que voce se foi
01100	VILA DO SOSSEGO	Zé Ramalho	Oh eu não sei se eram os antigos que
16475	PROCURANDO A ESTRELA	Ze Ramalho - Daniela Mercury	Se voce for aquela estrela que nao encontrei
16614	EXATO MOMENTO	Ze Ricardo	O amor precisa da sorte
02932	SINAL DISFARÇADO	Ze Ricardo e Thiago - Israel Novaes	Peguei no seu cabelo você diz que ficou
01321	ABAIXO A CUECA	Zé Rodrix	Homens chegou o momento da luta
07458	SOY LATINO-AMERICANO	Zé Rodrix	Não acordo muito cedo mas não fico
17048	LETICIA	Ze Vaqueiro	Por que voce foi me iludir dizendo que ia
17065	MEIA NOITE	Ze Vaqueiro	Ce vai deixar a porta aberta para o nosso
17130	VOLTA COMIGO BB	Ze Vaqueiro	Voce pode me ouvir tenho tanto pra dizer
15207	ALMA NOVA	Zeca Baleiro	Sempre que te vejo assim linda nua
15028	CALMA AÍ, CORAÇÃO	Zeca Baleiro	Eu já falei tantas vezes e você nada de
16923	ERA DOMINGO	Zeca Baleiro	Era domingo era do mundo
01423	FLOR DA PELE	Zeca Baleiro	Ando tão à flor da pele que qualquer
16069	O AMOR VIAJOU	Zeca Baleiro	Ela perguntou onde mora o amor
16645	ONCA PINTADA	Zeca Baleiro	E onca-pintada
16547	POR MINHA RUA	Zeca Baleiro	Nao sei o que aconteceu
01465	QUASE NADA	Zeca Baleiro	De você sei quase nada pra onde vai
01949	SALÃO DE BELEZA	Zeca Baleiro	Se ela se penteia eu não sei
06749	SAMBA DO APPROACH	Zeca Baleiro	Venha provar meu brunch saiba que eu tenho
06555	TELEGRAMA	Zeca Baleiro	Eu tava triste tristinho mais sem graça que
01101	VOCÊ É MÁ	Zeca Baleiro	Vá se danar... Você dá nada a ninguém
07490	A TUA BOCA	Zeca Baleiro-Fagner	Não é veneno a tua boca quanod chama a luz
07663	PALAVRAS E SILÊNCIOS	Zeca Baleiro-Fagner	Não se move uma montanha por um pálido
16446	AGUA DA MINHA SEDE	Zeca Pagodinho	Eu preciso do seu amor
06404	BAGAÇO DA LARANJA	Zeca Pagodinho	Fui num pagode acabou a comida acabou a
07910	BEIJA-ME	Zeca Pagodinho	Beija-me deixa o teu rosto coladinho no meu
16260	BRINCADEIRA TEM HORA	Zeca Pagodinho	Não brinque com meu amor
03356	CADA UM NO SEU CADA UM	Zeca Pagodinho	Cada um na sua onda
06847	CADÊ MEU AMOR	Zeca Pagodinho	Cadê meu amor tão bonito do início da paixão
07079	CALANGUEEI	Zeca Pagodinho	Calangueei calangueai sanfoneiro até cochila
06528	CAVIAR	Zeca Pagodinho	Você sabe o que é caviar nunca vi nem comi
07089	COCO DE CATOLÉ	Zeca Pagodinho	Quebra o coco baiana quebra o coco morena
06905	COMUNIDADE CARENTE	Zeca Pagodinho	Eu moro numa comunidade carente
04307	CORAÇÃO EM DESALINHO	Zeca Pagodinho	Numa estrada dessa vida eu te conheci
06367	DEIXA A VIDA ME LEVAR	Zeca Pagodinho	Eu já passei por quase tudo nessa vida
06912	DONA ESPONJA	Zeca Pagodinho	Laiá laiá... Já incorporou já incorporou
02863	É PRECISO MUITO AMOR	Zeca Pagodinho	É preciso muito amor para suportar essa mulher
07964	EXAUSTINO	Zeca Pagodinho	Exaustino não quer se estressar leva a vida
16130	FAIXA AMARELA	Zeca Pagodinho	Eu quero presentear a minha linda donzela
06064	JURA	Zeca Pagodinho	Jura jura jura pelo Senhor
15942	LAMA NAS RUAS	Zeca Pagodinho	Deixa desaguar tempestade e inundar a cidade
16807	MAIS FELIZ	Zeca Pagodinho	Nos fomos feitos um pro outro de encomenda
06140	MANECO TELECOTECO	Zeca Pagodinho	"Ih ó o Maneco aí coitado do tamborim
16484	NAO SOU MAIS DISSO	Zeca Pagodinho	Eu nao sei se ela fez feitico
07192	NEGA DADIVOSA	Zeca Pagodinho	Lá vai a nega pra feira descendo a ladeira
06949	NINGUÉM MERECE	Zeca Pagodinho	Quero alguém que me queira também
04088	O DONO DA DOR	Zeca Pagodinho	Queria felicidade, não pra me apaixonar
06707	O PENETRA	Zeca Pagodinho	Quem é ele? Não sei quem convidou sei lá
07400	O QUE RESTA DE NÓS	Zeca Pagodinho	Amor não deixe cair pelo chão o que resta de
04008	POSSO ATÉ ME APAIXONAR	Zeca Pagodinho	Gosto que me enrosco de um rabo de saia
15952	PRA SÃO JORGE	Zeca Pagodinho	La la la... Vou acender velas para São Jorge
09322	QUANDO A GIRA GIROU	Zeca Pagodinho	O céu de repente se anuviou e o vento agitou
16789	QUANDO EU CONTAR IAIA	Zeca Pagodinho	O Iaia Minha preta nao sabe
07684	QUEM É ELA?	Zeca Pagodinho	Quem é ela que vai todo dia na capela
09328	RATATUIA	Zeca Pagodinho	Parei na dela montei casa na favela
03387	SAMBA PRA MOÇAS	Zeca Pagodinho	Incandiá incandiou eu vim pro samba
15918	SER HUMANO	Zeca Pagodinho	Quero ver sempre no teu rosto...
09905	UMA PROVA DE AMOR	Zeca Pagodinho	Manda que eu faço chover pede que eu
06239	VACILÃO	Zeca Pagodinho	"Olha só o pé quebrado que o sujeito
04417	VAI VADIAR	Zeca Pagodinho	Eu quis te dar um grande amor
03644	VERDADE	Zeca Pagodinho	Descobri que te amo demais
16000	VOU BOTAR TEU NOME NA MACUMBA	Zeca Pagodinho	Eu vou botar eu vou botar teu nome na macumba
16962	AINDA E TEMPO PRA SER FELIZ	Zeca Pagodinho - Beth Carvalho	Me cansei de ficar mudo
16012	OGUM	Zeca Pagodinho - Jorge Benjor	Eu sou descendente Zulu
06017	INSENSATO DESTINO	Zeca Pagodinho-Almir Guineto	Ó insensato destino...
19864	THE MIDDLE	Zedd - Grey - Maren Morris	Take a seat right over there
06284	ALMA	Zélia Duncan	Alma deixa eu ver sua alma a epiderme da
07919	CARNE E OSSO	Zélia Duncan	A alegria do pecado às vezes toma conta de
03042	CATEDRAL	Zélia Duncan	O deserto que atravessei
07112	DOR ELEGANTE	Zélia Duncan	Um homem com uma dor é muito mais ele
07593	ENQUANTO DURMO	Zélia Duncan	Muitas perguntas que afundas de respostas
06141	ME REVELAR	Zélia Duncan	Tudo aqui quer me revelar minha letra minha
03585	NOS LENÇÓIS DESSE REGGAE	Zélia Duncan	Flash de viagem vontade de dançar um
07699	SENTIDOS	Zélia Duncan	Não quero seu sorriso quero sua boca no meu
01239	TUDO SOBRE VOCÊ	Zélia Duncan	Queria descobrir em vinte e quatro
07486	A IDADE DO CÉU	Zélia Duncan-Simone	Não somos mais que uma gota de luz
01483	AGORA EU SEI	Zero-Paulo Ricardo	Há muito tempo eu ouvi dizer
16934	CARA OU COROA (A CARA O CRUZ)	Zeze Di Camargo e Luciano	Ela me disse que era eu
06442	A FERRO E FOGO	Zezé Di Camargo e Luciano	A ferro e fogo não dá com tanta indiferença
03822	A GENTE FICA SEM SE AMAR	Zezé Di Camargo e Luciano	Quando acordar de manhã e tomar seu
07551	AMOR QUE FICA	Zezé Di Camargo e Luciano	Tá com medo de olhar...
04385	AMOR SELVAGEM	Zezé Di Camargo e Luciano	Amor selvagem vejo em seu olhar
01987	ANDORINHA MACHUCADA	Zezé Di Camargo e Luciano	Outra vez ela buscou o meu abraço
06004	ANTES DE VOLTAR PRA CASA	Zezé Di Camargo e Luciano	Antes de voltar pra casa Diga pro seu
07304	ÁTOMOS	Zezé Di Camargo e Luciano	Do universo eu sou uma partícula particular
07065	BALANÇOU	Zezé Di Camargo e Luciano	Eu quero ver o agito da massa
03908	CADA VOLTA É UM RECOMEÇO	Zezé Di Camargo e Luciano	Mais uma vez, meu coração esquece o que
09639	CHEGA	Zezé Di Camargo e Luciano	Chega de quebrar a cara com você
03558	COMO UM ANJO	Zezé Di Camargo e Luciano	Como um anjo você apareceu na minha
03056	CORAÇÃO ESTÁ EM PEDAÇOS	Zezé Di Camargo e Luciano	Hoje eu vim te procurar a saudade
03316	CORAÇÃO NA CONTRA MÃO	Zezé Di Camargo e Luciano	Te procurei pela casa dei de cara comigo
04470	DA BOCA PRA FORA	Zezé Di Camargo e Luciano	Pode tudo se perder Posso até enlouquecer
07339	DIZ PRO MEU OLHAR	Zezé Di Camargo e Luciano	Quantas vezes em silêncio desejei sumir daqui
07341	DOCE MALDADE	Zezé Di Camargo e Luciano	Você fala que é de mim que você gosta
06129	DOU A VIDA POR UM BEIJO	Zezé Di Camargo e Luciano	Difícil demais de amar assim minha timidez
03071	É O AMOR	Zezé Di Camargo e Luciano	Eu não vou negar que sou louco por você
06819	EU AMO	Zezé Di Camargo e Luciano	Eu sei tudo que passa na tua cabeça
03875	EU SÓ PENSO EM VOCÊ	Zezé Di Camargo e Luciano	Maybe I didn't love you
03092	EU TE AMO (AND I LOVE HER)	Zezé Di Camargo e Luciano	Foi tanto que eu te amei
